split,seed,episode_id,method,success,task_success_rate,completed_tasks,total_tasks,future_regret,commitment_violation,risk_proxy,base_collision,arm_collision,swing_block,approach_occlusion,reposition_count,path_length,aisle_trap_events,swing_block_events,approach_occlusion_events,relocation_dead_end_events,aisle_width,clutter_density,future_ambiguity,relocation_pressure,failure_label,description,risk_budget,fixed_risk_success
combined_long_horizon,1,0,robust_backtracking_tamp,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.69985,0.63912,0.31603,0.55014,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",0.20,0
combined_long_horizon,1,0,spatial_commitment_tree_search_v5,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.69985,0.63912,0.31603,0.55014,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",0.20,0
combined_long_horizon,1,1,receding_horizon_tamp,0,0.20000,1,5,1,1,1.00000,0,0,0,0,1,1.76000,0,1,0,0,0.56126,0.43767,0.33714,0.60865,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",0.20,0
combined_long_horizon,1,1,commitment_cost_planner_v4,0,0.20000,1,5,1,1,1.00000,0,0,0,0,1,1.76000,0,1,0,0,0.56126,0.43767,0.33714,0.60865,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",0.20,0
combined_long_horizon,1,1,beam_search_sequence_planner,0,0.20000,1,5,1,1,1.00000,0,0,0,0,1,1.76000,0,1,0,0,0.56126,0.43767,0.33714,0.60865,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",0.20,0
combined_long_horizon,1,1,topological_base_graph_search,0,0.20000,1,5,1,1,1.00000,0,0,0,0,1,1.76000,0,1,0,0,0.56126,0.43767,0.33714,0.60865,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",0.20,0
combined_long_horizon,1,1,robust_backtracking_tamp,0,0.20000,1,5,1,1,1.00000,0,0,0,0,1,1.76000,0,1,0,0,0.56126,0.43767,0.33714,0.60865,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",0.20,0
combined_long_horizon,1,1,spatial_commitment_tree_search_v5,0,0.20000,1,5,1,1,1.00000,0,0,0,0,1,1.76000,0,1,0,0,0.56126,0.43767,0.33714,0.60865,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",0.20,0
combined_long_horizon,1,2,receding_horizon_tamp,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.64527,0.73518,0.22565,0.61371,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",0.20,0
combined_long_horizon,1,2,commitment_cost_planner_v4,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.64527,0.73518,0.22565,0.61371,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",0.20,0
combined_long_horizon,1,2,beam_search_sequence_planner,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.64527,0.73518,0.22565,0.61371,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",0.20,0
combined_long_horizon,1,2,topological_base_graph_search,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.64527,0.73518,0.22565,0.61371,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",0.20,0
combined_long_horizon,1,2,robust_backtracking_tamp,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.64527,0.73518,0.22565,0.61371,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",0.20,0
combined_long_horizon,1,2,spatial_commitment_tree_search_v5,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.64527,0.73518,0.22565,0.61371,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",0.20,0
combined_long_horizon,1,3,receding_horizon_tamp,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.67620,0.63451,0.35450,0.44801,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",0.20,0
combined_long_horizon,1,3,commitment_cost_planner_v4,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.67620,0.63451,0.35450,0.44801,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",0.20,0
combined_long_horizon,1,3,beam_search_sequence_planner,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.67620,0.63451,0.35450,0.44801,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",0.20,0
combined_long_horizon,1,3,topological_base_graph_search,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.67620,0.63451,0.35450,0.44801,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",0.20,0
combined_long_horizon,1,3,robust_backtracking_tamp,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.67620,0.63451,0.35450,0.44801,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",0.20,0
combined_long_horizon,1,3,spatial_commitment_tree_search_v5,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.67620,0.63451,0.35450,0.44801,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",0.20,0
combined_long_horizon,1,4,receding_horizon_tamp,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.58330,0.61538,0.37311,0.56971,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",0.20,0
combined_long_horizon,1,4,commitment_cost_planner_v4,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.58330,0.61538,0.37311,0.56971,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",0.20,0
combined_long_horizon,1,4,beam_search_sequence_planner,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.58330,0.61538,0.37311,0.56971,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",0.20,0
combined_long_horizon,1,4,topological_base_graph_search,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.58330,0.61538,0.37311,0.56971,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",0.20,0
combined_long_horizon,1,4,robust_backtracking_tamp,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.58330,0.61538,0.37311,0.56971,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",0.20,0
combined_long_horizon,1,4,spatial_commitment_tree_search_v5,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.58330,0.61538,0.37311,0.56971,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",0.20,0
combined_long_horizon,1,5,receding_horizon_tamp,0,0.20000,1,5,1,1,1.00000,0,0,0,0,1,1.60838,0,1,0,0,0.57142,0.42471,0.34656,0.46803,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",0.20,0
combined_long_horizon,1,5,commitment_cost_planner_v4,0,0.20000,1,5,1,1,1.00000,0,0,0,0,1,1.60838,0,1,0,0,0.57142,0.42471,0.34656,0.46803,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",0.20,0
combined_long_horizon,1,5,beam_search_sequence_planner,0,0.20000,1,5,1,1,1.00000,0,0,0,0,1,1.60838,0,1,0,0,0.57142,0.42471,0.34656,0.46803,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",0.20,0
combined_long_horizon,1,5,topological_base_graph_search,0,0.20000,1,5,1,1,1.00000,0,0,0,0,1,1.60838,0,1,0,0,0.57142,0.42471,0.34656,0.46803,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",0.20,0
combined_long_horizon,1,5,robust_backtracking_tamp,0,0.20000,1,5,1,1,1.00000,0,0,0,0,1,1.60838,0,1,0,0,0.57142,0.42471,0.34656,0.46803,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",0.20,0
combined_long_horizon,1,5,spatial_commitment_tree_search_v5,0,0.20000,1,5,1,1,1.00000,0,0,0,0,1,1.60838,0,1,0,0,0.57142,0.42471,0.34656,0.46803,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",0.20,0
combined_long_horizon,1,6,receding_horizon_tamp,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.62211,0.67299,0.33712,0.63428,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",0.20,0
combined_long_horizon,1,6,commitment_cost_planner_v4,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.62211,0.67299,0.33712,0.63428,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",0.20,0
combined_long_horizon,1,6,beam_search_sequence_planner,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.62211,0.67299,0.33712,0.63428,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",0.20,0
combined_long_horizon,1,6,topological_base_graph_search,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.62211,0.67299,0.33712,0.63428,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",0.20,0
combined_long_horizon,1,6,robust_backtracking_tamp,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.62211,0.67299,0.33712,0.63428,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",0.20,0
combined_long_horizon,1,6,spatial_commitment_tree_search_v5,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.62211,0.67299,0.33712,0.63428,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",0.20,0
combined_long_horizon,1,7,receding_horizon_tamp,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.63338,0.58601,0.28524,0.33126,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",0.20,0
combined_long_horizon,1,7,commitment_cost_planner_v4,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.63338,0.58601,0.28524,0.33126,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",0.20,0
combined_long_horizon,1,7,beam_search_sequence_planner,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.63338,0.58601,0.28524,0.33126,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",0.20,0
combined_long_horizon,1,7,topological_base_graph_search,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.63338,0.58601,0.28524,0.33126,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",0.20,0
combined_long_horizon,1,7,robust_backtracking_tamp,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.63338,0.58601,0.28524,0.33126,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",0.20,0
combined_long_horizon,1,7,spatial_commitment_tree_search_v5,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.63338,0.58601,0.28524,0.33126,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",0.20,0
combined_long_horizon,2,0,receding_horizon_tamp,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.58558,0.56279,0.34203,0.47277,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",0.20,0
combined_long_horizon,2,0,commitment_cost_planner_v4,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.58558,0.56279,0.34203,0.47277,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",0.20,0
combined_long_horizon,2,0,beam_search_sequence_planner,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.58558,0.56279,0.34203,0.47277,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",0.20,0
combined_long_horizon,2,0,topological_base_graph_search,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.58558,0.56279,0.34203,0.47277,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",0.20,0
combined_long_horizon,2,0,robust_backtracking_tamp,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.58558,0.56279,0.34203,0.47277,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",0.20,0
combined_long_horizon,2,0,spatial_commitment_tree_search_v5,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.58558,0.56279,0.34203,0.47277,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",0.20,0
combined_long_horizon,2,1,receding_horizon_tamp,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.57797,0.70826,0.19545,0.64336,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",0.20,0
combined_long_horizon,2,1,commitment_cost_planner_v4,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.57797,0.70826,0.19545,0.64336,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",0.20,0
combined_long_horizon,2,1,beam_search_sequence_planner,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.57797,0.70826,0.19545,0.64336,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",0.20,0
combined_long_horizon,2,1,topological_base_graph_search,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.57797,0.70826,0.19545,0.64336,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",0.20,0
combined_long_horizon,2,1,robust_backtracking_tamp,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.57797,0.70826,0.19545,0.64336,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",0.20,0
combined_long_horizon,2,1,spatial_commitment_tree_search_v5,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.57797,0.70826,0.19545,0.64336,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",0.20,0
combined_long_horizon,2,2,receding_horizon_tamp,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.69395,0.72181,0.24719,0.58108,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",0.20,0
combined_long_horizon,2,2,commitment_cost_planner_v4,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.69395,0.72181,0.24719,0.58108,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",0.20,0
combined_long_horizon,2,2,beam_search_sequence_planner,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.69395,0.72181,0.24719,0.58108,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",0.20,0
combined_long_horizon,2,2,topological_base_graph_search,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.69395,0.72181,0.24719,0.58108,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",0.20,0
combined_long_horizon,2,2,robust_backtracking_tamp,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.69395,0.72181,0.24719,0.58108,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",0.20,0
combined_long_horizon,2,2,spatial_commitment_tree_search_v5,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.69395,0.72181,0.24719,0.58108,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",0.20,0
combined_long_horizon,2,3,receding_horizon_tamp,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.58438,0.53321,0.24494,0.58248,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",0.20,0
combined_long_horizon,2,3,commitment_cost_planner_v4,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.58438,0.53321,0.24494,0.58248,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",0.20,0
combined_long_horizon,2,3,beam_search_sequence_planner,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.58438,0.53321,0.24494,0.58248,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",0.20,0
combined_long_horizon,2,3,topological_base_graph_search,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.58438,0.53321,0.24494,0.58248,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",0.20,0
combined_long_horizon,2,3,robust_backtracking_tamp,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.58438,0.53321,0.24494,0.58248,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",0.20,0
combined_long_horizon,2,3,spatial_commitment_tree_search_v5,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.58438,0.53321,0.24494,0.58248,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",0.20,0
combined_long_horizon,2,4,receding_horizon_tamp,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.67146,0.53380,0.38346,0.25054,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",0.20,0
combined_long_horizon,2,4,commitment_cost_planner_v4,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.67146,0.53380,0.38346,0.25054,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",0.20,0
combined_long_horizon,2,4,beam_search_sequence_planner,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.67146,0.53380,0.38346,0.25054,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",0.20,0
combined_long_horizon,2,4,topological_base_graph_search,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.67146,0.53380,0.38346,0.25054,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",0.20,0
combined_long_horizon,2,4,robust_backtracking_tamp,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.67146,0.53380,0.38346,0.25054,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",0.20,0
combined_long_horizon,2,4,spatial_commitment_tree_search_v5,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.67146,0.53380,0.38346,0.25054,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",0.20,0
combined_long_horizon,2,5,receding_horizon_tamp,0,0.20000,1,5,1,1,1.00000,0,0,0,0,1,1.76000,0,1,0,0,0.57645,0.41859,0.18652,0.56890,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",0.20,0
combined_long_horizon,2,5,commitment_cost_planner_v4,0,0.20000,1,5,1,1,1.00000,0,0,0,0,1,1.76000,0,1,0,0,0.57645,0.41859,0.18652,0.56890,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",0.20,0
combined_long_horizon,2,5,beam_search_sequence_planner,0,0.20000,1,5,1,1,1.00000,0,0,0,0,1,1.76000,0,1,0,0,0.57645,0.41859,0.18652,0.56890,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",0.20,0
combined_long_horizon,2,5,topological_base_graph_search,0,0.20000,1,5,1,1,1.00000,0,0,0,0,1,1.76000,0,1,0,0,0.57645,0.41859,0.18652,0.56890,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",0.20,0
combined_long_horizon,2,5,robust_backtracking_tamp,0,0.20000,1,5,1,1,1.00000,0,0,0,0,1,1.76000,0,1,0,0,0.57645,0.41859,0.18652,0.56890,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",0.20,0
combined_long_horizon,2,5,spatial_commitment_tree_search_v5,0,0.20000,1,5,1,1,1.00000,0,0,0,0,1,1.76000,0,1,0,0,0.57645,0.41859,0.18652,0.56890,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",0.20,0
combined_long_horizon,2,6,receding_horizon_tamp,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.62309,0.62027,0.45454,0.52473,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",0.20,0
combined_long_horizon,2,6,commitment_cost_planner_v4,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.62309,0.62027,0.45454,0.52473,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",0.20,0
combined_long_horizon,2,6,beam_search_sequence_planner,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.62309,0.62027,0.45454,0.52473,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",0.20,0
combined_long_horizon,2,6,topological_base_graph_search,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.62309,0.62027,0.45454,0.52473,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",0.20,0
combined_long_horizon,2,6,robust_backtracking_tamp,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.62309,0.62027,0.45454,0.52473,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",0.20,0
combined_long_horizon,2,6,spatial_commitment_tree_search_v5,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.62309,0.62027,0.45454,0.52473,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",0.20,0
combined_long_horizon,2,7,receding_horizon_tamp,0,0.20000,1,5,1,1,1.00000,0,0,0,0,1,1.76000,0,1,0,0,0.67125,0.46148,0.34751,0.51314,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",0.20,0
combined_long_horizon,2,7,commitment_cost_planner_v4,0,0.20000,1,5,1,1,1.00000,0,0,0,0,1,1.76000,0,1,0,0,0.67125,0.46148,0.34751,0.51314,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",0.20,0
combined_long_horizon,2,7,beam_search_sequence_planner,0,0.20000,1,5,1,1,1.00000,0,0,0,0,1,1.76000,0,1,0,0,0.67125,0.46148,0.34751,0.51314,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",0.20,0
combined_long_horizon,2,7,topological_base_graph_search,0,0.20000,1,5,1,1,1.00000,0,0,0,0,1,1.76000,0,1,0,0,0.67125,0.46148,0.34751,0.51314,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",0.20,0
combined_long_horizon,2,7,robust_backtracking_tamp,0,0.20000,1,5,1,1,1.00000,0,0,0,0,1,1.76000,0,1,0,0,0.67125,0.46148,0.34751,0.51314,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",0.20,0
combined_long_horizon,2,7,spatial_commitment_tree_search_v5,0,0.20000,1,5,1,1,1.00000,0,0,0,0,1,1.76000,0,1,0,0,0.67125,0.46148,0.34751,0.51314,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",0.20,0
combined_long_horizon,3,0,receding_horizon_tamp,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.67166,0.63764,0.32276,0.43979,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",0.20,0
combined_long_horizon,3,0,commitment_cost_planner_v4,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.67166,0.63764,0.32276,0.43979,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",0.20,0
combined_long_horizon,3,0,beam_search_sequence_planner,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.67166,0.63764,0.32276,0.43979,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",0.20,0
combined_long_horizon,3,0,topological_base_graph_search,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.67166,0.63764,0.32276,0.43979,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",0.20,0
combined_long_horizon,3,0,robust_backtracking_tamp,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.67166,0.63764,0.32276,0.43979,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",0.20,0
combined_long_horizon,3,0,spatial_commitment_tree_search_v5,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.67166,0.63764,0.32276,0.43979,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",0.20,0
combined_long_horizon,3,1,receding_horizon_tamp,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.57066,0.62861,0.32707,0.35424,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",0.20,0
combined_long_horizon,3,1,commitment_cost_planner_v4,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.57066,0.62861,0.32707,0.35424,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",0.20,0
combined_long_horizon,3,1,beam_search_sequence_planner,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.57066,0.62861,0.32707,0.35424,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",0.20,0
combined_long_horizon,3,1,topological_base_graph_search,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.57066,0.62861,0.32707,0.35424,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",0.20,0
combined_long_horizon,3,1,robust_backtracking_tamp,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.57066,0.62861,0.32707,0.35424,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",0.20,0
combined_long_horizon,3,1,spatial_commitment_tree_search_v5,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.57066,0.62861,0.32707,0.35424,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",0.20,0
combined_long_horizon,3,2,receding_horizon_tamp,0,0.20000,1,5,1,1,1.00000,0,0,0,0,1,1.61704,0,1,0,0,0.69789,0.43386,0.24315,0.48402,no_feasible_base_pose,"aisle, swing, clutter, relocation, and long-horizon commitments",0.20,0
